agent,episode_index,seed,score
ppo_full_board_masked,0,2,51.0
ppo_full_board_masked,1,3,127.0
ppo_full_board_masked,2,4,122.0
ppo_full_board_masked,3,5,138.0
ppo_full_board_masked,4,6,65.0
ppo_full_board_masked,5,7,107.0
ppo_full_board_masked,6,8,78.0
ppo_full_board_masked,7,9,75.0
ppo_full_board_masked,8,10,76.0
ppo_full_board_masked,9,11,143.0
ppo_full_board_masked,10,12,107.0
ppo_full_board_masked,11,13,75.0
ppo_full_board_masked,12,14,78.0
ppo_full_board_masked,13,15,80.0
ppo_full_board_masked,14,16,77.0
ppo_full_board_masked,15,17,112.0
ppo_full_board_masked,16,18,47.0
ppo_full_board_masked,17,19,110.0
ppo_full_board_masked,18,20,102.0
ppo_full_board_masked,19,21,102.0
ppo_full_board_masked,20,22,140.0
ppo_full_board_masked,21,23,134.0
ppo_full_board_masked,22,24,100.0
ppo_full_board_masked,23,25,161.0
ppo_full_board_masked,24,26,102.0
ppo_full_board_masked,25,27,95.0
ppo_full_board_masked,26,28,78.0
ppo_full_board_masked,27,29,95.0
ppo_full_board_masked,28,30,134.0
ppo_full_board_masked,29,31,51.0
ppo_full_board_masked,30,32,56.0
ppo_full_board_masked,31,33,143.0
ppo_full_board_masked,32,34,51.0
ppo_full_board_masked,33,35,80.0
ppo_full_board_masked,34,36,78.0
ppo_full_board_masked,35,37,71.0
ppo_full_board_masked,36,38,78.0
ppo_full_board_masked,37,39,96.0
ppo_full_board_masked,38,40,102.0
ppo_full_board_masked,39,41,102.0
ppo_full_board_masked,40,42,88.0
ppo_full_board_masked,41,43,103.0
ppo_full_board_masked,42,44,78.0
ppo_full_board_masked,43,45,125.0
ppo_full_board_masked,44,46,73.0
ppo_full_board_masked,45,47,74.0
ppo_full_board_masked,46,48,102.0
ppo_full_board_masked,47,49,76.0
ppo_full_board_masked,48,50,132.0
ppo_full_board_masked,49,51,78.0
ppo_full_board_masked,50,52,108.0
ppo_full_board_masked,51,53,127.0
ppo_full_board_masked,52,54,102.0
ppo_full_board_masked,53,55,102.0
ppo_full_board_masked,54,56,123.0
ppo_full_board_masked,55,57,78.0
ppo_full_board_masked,56,58,102.0
ppo_full_board_masked,57,59,99.0
ppo_full_board_masked,58,60,120.0
ppo_full_board_masked,59,61,72.0
ppo_full_board_masked,60,62,100.0
ppo_full_board_masked,61,63,75.0
ppo_full_board_masked,62,64,122.0
ppo_full_board_masked,63,65,123.0
ppo_full_board_masked,64,66,107.0
ppo_full_board_masked,65,67,75.0
ppo_full_board_masked,66,68,72.0
ppo_full_board_masked,67,69,136.0
ppo_full_board_masked,68,70,71.0
ppo_full_board_masked,69,71,119.0
ppo_full_board_masked,70,72,122.0
ppo_full_board_masked,71,73,75.0
ppo_full_board_masked,72,74,91.0
ppo_full_board_masked,73,75,80.0
ppo_full_board_masked,74,76,78.0
ppo_full_board_masked,75,77,103.0
ppo_full_board_masked,76,78,95.0
ppo_full_board_masked,77,79,76.0
ppo_full_board_masked,78,80,122.0
ppo_full_board_masked,79,81,103.0
ppo_full_board_masked,80,82,78.0
ppo_full_board_masked,81,83,102.0
ppo_full_board_masked,82,84,107.0
ppo_full_board_masked,83,85,80.0
ppo_full_board_masked,84,86,78.0
ppo_full_board_masked,85,87,122.0
ppo_full_board_masked,86,88,102.0
ppo_full_board_masked,87,89,114.0
ppo_full_board_masked,88,90,75.0
ppo_full_board_masked,89,91,75.0
ppo_full_board_masked,90,92,119.0
ppo_full_board_masked,91,93,148.0
ppo_full_board_masked,92,94,107.0
ppo_full_board_masked,93,95,76.0
ppo_full_board_masked,94,96,93.0
ppo_full_board_masked,95,97,122.0
ppo_full_board_masked,96,98,95.0
ppo_full_board_masked,97,99,95.0
ppo_full_board_masked,98,100,102.0
ppo_full_board_masked,99,101,102.0
ppo_full_board_masked,100,102,122.0
ppo_full_board_masked,101,103,29.0
ppo_full_board_masked,102,104,56.0
ppo_full_board_masked,103,105,118.0
ppo_full_board_masked,104,106,107.0
ppo_full_board_masked,105,107,102.0
ppo_full_board_masked,106,108,102.0
ppo_full_board_masked,107,109,114.0
ppo_full_board_masked,108,110,32.0
ppo_full_board_masked,109,111,76.0
ppo_full_board_masked,110,112,94.0
ppo_full_board_masked,111,113,115.0
ppo_full_board_masked,112,114,99.0
ppo_full_board_masked,113,115,51.0
ppo_full_board_masked,114,116,107.0
ppo_full_board_masked,115,117,116.0
ppo_full_board_masked,116,118,127.0
ppo_full_board_masked,117,119,107.0
ppo_full_board_masked,118,120,51.0
ppo_full_board_masked,119,121,32.0
ppo_full_board_masked,120,122,78.0
ppo_full_board_masked,121,123,137.0
ppo_full_board_masked,122,124,123.0
ppo_full_board_masked,123,125,98.0
ppo_full_board_masked,124,126,78.0
ppo_full_board_masked,125,127,113.0
ppo_full_board_masked,126,128,107.0
ppo_full_board_masked,127,129,107.0
ppo_full_board_masked,128,130,75.0
ppo_full_board_masked,129,131,123.0
ppo_full_board_masked,130,132,103.0
ppo_full_board_masked,131,133,110.0
ppo_full_board_masked,132,134,78.0
ppo_full_board_masked,133,135,78.0
ppo_full_board_masked,134,136,51.0
ppo_full_board_masked,135,137,75.0
ppo_full_board_masked,136,138,96.0
ppo_full_board_masked,137,139,93.0
