agent,episode_index,seed,score
ppo_full_board_masked,0,1,51.0
ppo_full_board_masked,1,2,33.0
ppo_full_board_masked,2,3,51.0
ppo_full_board_masked,3,4,67.0
ppo_full_board_masked,4,5,82.0
ppo_full_board_masked,5,6,73.0
ppo_full_board_masked,6,7,51.0
ppo_full_board_masked,7,8,51.0
ppo_full_board_masked,8,9,24.0
ppo_full_board_masked,9,10,87.0
ppo_full_board_masked,10,11,51.0
ppo_full_board_masked,11,12,51.0
ppo_full_board_masked,12,13,42.0
ppo_full_board_masked,13,14,51.0
ppo_full_board_masked,14,15,69.0
ppo_full_board_masked,15,16,51.0
ppo_full_board_masked,16,17,51.0
ppo_full_board_masked,17,18,40.0
ppo_full_board_masked,18,19,51.0
ppo_full_board_masked,19,20,51.0
ppo_full_board_masked,20,21,31.0
ppo_full_board_masked,21,22,71.0
ppo_full_board_masked,22,23,51.0
ppo_full_board_masked,23,24,51.0
ppo_full_board_masked,24,25,42.0
ppo_full_board_masked,25,26,51.0
ppo_full_board_masked,26,27,66.0
ppo_full_board_masked,27,28,51.0
ppo_full_board_masked,28,29,51.0
ppo_full_board_masked,29,30,27.0
ppo_full_board_masked,30,31,51.0
ppo_full_board_masked,31,32,79.0
ppo_full_board_masked,32,33,51.0
ppo_full_board_masked,33,34,51.0
ppo_full_board_masked,34,35,27.0
ppo_full_board_masked,35,36,79.0
ppo_full_board_masked,36,37,27.0
ppo_full_board_masked,37,38,63.0
ppo_full_board_masked,38,39,42.0
ppo_full_board_masked,39,40,75.0
ppo_full_board_masked,40,41,67.0
ppo_full_board_masked,41,42,51.0
ppo_full_board_masked,42,43,27.0
ppo_full_board_masked,43,44,51.0
ppo_full_board_masked,44,45,94.0
ppo_full_board_masked,45,46,27.0
ppo_full_board_masked,46,47,76.0
ppo_full_board_masked,47,48,75.0
ppo_full_board_masked,48,49,31.0
ppo_full_board_masked,49,50,51.0
ppo_full_board_masked,50,51,28.0
ppo_full_board_masked,51,52,80.0
ppo_full_board_masked,52,53,66.0
ppo_full_board_masked,53,54,54.0
ppo_full_board_masked,54,55,79.0
ppo_full_board_masked,55,56,27.0
ppo_full_board_masked,56,57,51.0
ppo_full_board_masked,57,58,55.0
ppo_full_board_masked,58,59,24.0
ppo_full_board_masked,59,60,51.0
ppo_full_board_masked,60,61,51.0
ppo_full_board_masked,61,62,24.0
ppo_full_board_masked,62,63,67.0
ppo_full_board_masked,63,64,51.0
ppo_full_board_masked,64,65,51.0
ppo_full_board_masked,65,66,67.0
ppo_full_board_masked,66,67,51.0
ppo_full_board_masked,67,68,9.0
ppo_full_board_masked,68,69,51.0
ppo_full_board_masked,69,70,86.0
ppo_full_board_masked,70,71,54.0
ppo_full_board_masked,71,72,51.0
ppo_full_board_masked,72,73,24.0
ppo_full_board_masked,73,74,100.0
ppo_full_board_masked,74,75,72.0
ppo_full_board_masked,75,76,51.0
ppo_full_board_masked,76,77,69.0
ppo_full_board_masked,77,78,24.0
ppo_full_board_masked,78,79,55.0
ppo_full_board_masked,79,80,75.0
ppo_full_board_masked,80,81,51.0
ppo_full_board_masked,81,82,33.0
ppo_full_board_masked,82,83,27.0
ppo_full_board_masked,83,84,24.0
ppo_full_board_masked,84,85,51.0
ppo_full_board_masked,85,86,51.0
ppo_full_board_masked,86,87,51.0
ppo_full_board_masked,87,88,51.0
ppo_full_board_masked,88,89,24.0
ppo_full_board_masked,89,90,72.0
ppo_full_board_masked,90,91,102.0
ppo_full_board_masked,91,92,69.0
ppo_full_board_masked,92,93,63.0
ppo_full_board_masked,93,94,45.0
ppo_full_board_masked,94,95,51.0
ppo_full_board_masked,95,96,51.0
ppo_full_board_masked,96,97,51.0
ppo_full_board_masked,97,98,43.0
ppo_full_board_masked,98,99,71.0
ppo_full_board_masked,99,100,51.0
ppo_full_board_masked,100,101,51.0
ppo_full_board_masked,101,102,42.0
ppo_full_board_masked,102,103,66.0
ppo_full_board_masked,103,104,31.0
ppo_full_board_masked,104,105,72.0
ppo_full_board_masked,105,106,55.0
ppo_full_board_masked,106,107,76.0
ppo_full_board_masked,107,108,51.0
ppo_full_board_masked,108,109,51.0
ppo_full_board_masked,109,110,49.0
ppo_full_board_masked,110,111,27.0
ppo_full_board_masked,111,112,51.0
ppo_full_board_masked,112,113,0.0
ppo_full_board_masked,113,114,51.0
ppo_full_board_masked,114,115,69.0
ppo_full_board_masked,115,116,97.0
ppo_full_board_masked,116,117,71.0
ppo_full_board_masked,117,118,55.0
ppo_full_board_masked,118,119,82.0
ppo_full_board_masked,119,120,55.0
ppo_full_board_masked,120,121,0.0
ppo_full_board_masked,121,122,79.0
ppo_full_board_masked,122,123,55.0
ppo_full_board_masked,123,124,66.0
ppo_full_board_masked,124,125,74.0
ppo_full_board_masked,125,126,67.0
ppo_full_board_masked,126,127,24.0
ppo_full_board_masked,127,128,78.0
ppo_full_board_masked,128,129,51.0
ppo_full_board_masked,129,130,24.0
ppo_full_board_masked,130,131,51.0
ppo_full_board_masked,131,132,63.0
ppo_full_board_masked,132,133,28.0
ppo_full_board_masked,133,134,51.0
ppo_full_board_masked,134,135,27.0
ppo_full_board_masked,135,136,51.0
ppo_full_board_masked,136,137,51.0
ppo_full_board_masked,137,138,63.0
ppo_full_board_masked,138,139,51.0
ppo_full_board_masked,139,140,51.0
ppo_full_board_masked,140,141,66.0
ppo_full_board_masked,141,142,27.0
ppo_full_board_masked,142,143,51.0
ppo_full_board_masked,143,144,27.0
ppo_full_board_masked,144,145,51.0
ppo_full_board_masked,145,146,84.0
ppo_full_board_masked,146,147,51.0
ppo_full_board_masked,147,148,51.0
ppo_full_board_masked,148,149,24.0
ppo_full_board_masked,149,150,51.0
ppo_full_board_masked,150,151,54.0
ppo_full_board_masked,151,152,51.0
ppo_full_board_masked,152,153,51.0
ppo_full_board_masked,153,154,51.0
ppo_full_board_masked,154,155,36.0
ppo_full_board_masked,155,156,24.0
ppo_full_board_masked,156,157,51.0
ppo_full_board_masked,157,158,51.0
ppo_full_board_masked,158,159,79.0
ppo_full_board_masked,159,160,51.0
ppo_full_board_masked,160,161,51.0
ppo_full_board_masked,161,162,55.0
ppo_full_board_masked,162,163,63.0
ppo_full_board_masked,163,164,51.0
ppo_full_board_masked,164,165,24.0
ppo_full_board_masked,165,166,66.0
ppo_full_board_masked,166,167,51.0
