agent,episode_index,seed,score
ppo_full_board_masked,0,2,76.0
ppo_full_board_masked,1,3,83.0
ppo_full_board_masked,2,4,124.0
ppo_full_board_masked,3,5,140.0
ppo_full_board_masked,4,6,84.0
ppo_full_board_masked,5,7,99.0
ppo_full_board_masked,6,8,92.0
ppo_full_board_masked,7,9,103.0
ppo_full_board_masked,8,10,97.0
ppo_full_board_masked,9,11,78.0
ppo_full_board_masked,10,12,45.0
ppo_full_board_masked,11,13,69.0
ppo_full_board_masked,12,14,51.0
ppo_full_board_masked,13,15,51.0
ppo_full_board_masked,14,16,51.0
ppo_full_board_masked,15,17,98.0
ppo_full_board_masked,16,18,27.0
ppo_full_board_masked,17,19,103.0
ppo_full_board_masked,18,20,78.0
ppo_full_board_masked,19,21,91.0
ppo_full_board_masked,20,22,144.0
ppo_full_board_masked,21,23,116.0
ppo_full_board_masked,22,24,72.0
ppo_full_board_masked,23,25,78.0
ppo_full_board_masked,24,26,143.0
ppo_full_board_masked,25,27,98.0
ppo_full_board_masked,26,28,105.0
ppo_full_board_masked,27,29,86.0
ppo_full_board_masked,28,30,78.0
ppo_full_board_masked,29,31,76.0
ppo_full_board_masked,30,32,77.0
ppo_full_board_masked,31,33,83.0
ppo_full_board_masked,32,34,78.0
ppo_full_board_masked,33,35,51.0
ppo_full_board_masked,34,36,74.0
ppo_full_board_masked,35,37,118.0
ppo_full_board_masked,36,38,95.0
ppo_full_board_masked,37,39,119.0
ppo_full_board_masked,38,40,78.0
ppo_full_board_masked,39,41,103.0
ppo_full_board_masked,40,42,56.0
ppo_full_board_masked,41,43,8.0
ppo_full_board_masked,42,44,78.0
ppo_full_board_masked,43,45,83.0
ppo_full_board_masked,44,46,85.0
ppo_full_board_masked,45,47,78.0
ppo_full_board_masked,46,48,83.0
ppo_full_board_masked,47,49,106.0
ppo_full_board_masked,48,50,96.0
ppo_full_board_masked,49,51,83.0
ppo_full_board_masked,50,52,101.0
ppo_full_board_masked,51,53,119.0
ppo_full_board_masked,52,54,111.0
ppo_full_board_masked,53,55,98.0
ppo_full_board_masked,54,56,86.0
ppo_full_board_masked,55,57,72.0
ppo_full_board_masked,56,58,91.0
ppo_full_board_masked,57,59,92.0
ppo_full_board_masked,58,60,91.0
ppo_full_board_masked,59,61,77.0
ppo_full_board_masked,60,62,65.0
ppo_full_board_masked,61,63,95.0
ppo_full_board_masked,62,64,78.0
ppo_full_board_masked,63,65,145.0
ppo_full_board_masked,64,66,76.0
ppo_full_board_masked,65,67,98.0
ppo_full_board_masked,66,68,59.0
ppo_full_board_masked,67,69,117.0
ppo_full_board_masked,68,70,122.0
ppo_full_board_masked,69,71,75.0
ppo_full_board_masked,70,72,122.0
ppo_full_board_masked,71,73,24.0
ppo_full_board_masked,72,74,51.0
ppo_full_board_masked,73,75,51.0
ppo_full_board_masked,74,76,78.0
ppo_full_board_masked,75,77,106.0
ppo_full_board_masked,76,78,76.0
ppo_full_board_masked,77,79,60.0
ppo_full_board_masked,78,80,119.0
ppo_full_board_masked,79,81,124.0
ppo_full_board_masked,80,82,78.0
ppo_full_board_masked,81,83,78.0
ppo_full_board_masked,82,84,77.0
ppo_full_board_masked,83,85,81.0
ppo_full_board_masked,84,86,27.0
ppo_full_board_masked,85,87,78.0
ppo_full_board_masked,86,88,96.0
ppo_full_board_masked,87,89,96.0
ppo_full_board_masked,88,90,59.0
ppo_full_board_masked,89,91,96.0
ppo_full_board_masked,90,92,92.0
ppo_full_board_masked,91,93,98.0
ppo_full_board_masked,92,94,117.0
ppo_full_board_masked,93,95,51.0
ppo_full_board_masked,94,96,92.0
ppo_full_board_masked,95,97,127.0
ppo_full_board_masked,96,98,76.0
ppo_full_board_masked,97,99,51.0
ppo_full_board_masked,98,100,96.0
ppo_full_board_masked,99,101,78.0
ppo_full_board_masked,100,102,60.0
ppo_full_board_masked,101,103,52.0
ppo_full_board_masked,102,104,51.0
ppo_full_board_masked,103,105,98.0
ppo_full_board_masked,104,106,104.0
ppo_full_board_masked,105,107,99.0
ppo_full_board_masked,106,108,78.0
ppo_full_board_masked,107,109,77.0
ppo_full_board_masked,108,110,32.0
ppo_full_board_masked,109,111,52.0
ppo_full_board_masked,110,112,96.0
ppo_full_board_masked,111,113,48.0
ppo_full_board_masked,112,114,104.0
ppo_full_board_masked,113,115,63.0
ppo_full_board_masked,114,116,96.0
ppo_full_board_masked,115,117,78.0
ppo_full_board_masked,116,118,79.0
ppo_full_board_masked,117,119,78.0
ppo_full_board_masked,118,120,69.0
ppo_full_board_masked,119,121,52.0
ppo_full_board_masked,120,122,72.0
ppo_full_board_masked,121,123,137.0
ppo_full_board_masked,122,124,76.0
ppo_full_board_masked,123,125,103.0
ppo_full_board_masked,124,126,96.0
ppo_full_board_masked,125,127,117.0
ppo_full_board_masked,126,128,78.0
ppo_full_board_masked,127,129,101.0
ppo_full_board_masked,128,130,59.0
ppo_full_board_masked,129,131,98.0
ppo_full_board_masked,130,132,88.0
ppo_full_board_masked,131,133,86.0
ppo_full_board_masked,132,134,101.0
ppo_full_board_masked,133,135,54.0
ppo_full_board_masked,134,136,99.0
ppo_full_board_masked,135,137,56.0
ppo_full_board_masked,136,138,99.0
ppo_full_board_masked,137,139,83.0
ppo_full_board_masked,138,140,133.0
ppo_full_board_masked,139,141,91.0
ppo_full_board_masked,140,142,89.0
ppo_full_board_masked,141,143,103.0
ppo_full_board_masked,142,144,103.0
ppo_full_board_masked,143,145,51.0
ppo_full_board_masked,144,146,87.0
ppo_full_board_masked,145,147,83.0
ppo_full_board_masked,146,148,103.0
ppo_full_board_masked,147,149,85.0
ppo_full_board_masked,148,150,108.0
ppo_full_board_masked,149,151,66.0
ppo_full_board_masked,150,152,83.0
ppo_full_board_masked,151,153,131.0
ppo_full_board_masked,152,154,62.0
ppo_full_board_masked,153,155,103.0
ppo_full_board_masked,154,156,72.0
ppo_full_board_masked,155,157,76.0
ppo_full_board_masked,156,158,103.0
ppo_full_board_masked,157,159,115.0
ppo_full_board_masked,158,160,164.0
ppo_full_board_masked,159,161,99.0
ppo_full_board_masked,160,162,59.0
ppo_full_board_masked,161,163,99.0
ppo_full_board_masked,162,164,107.0
ppo_full_board_masked,163,165,45.0
ppo_full_board_masked,164,166,103.0
ppo_full_board_masked,165,167,120.0
ppo_full_board_masked,166,168,78.0
ppo_full_board_masked,167,169,54.0
ppo_full_board_masked,168,170,49.0
ppo_full_board_masked,169,171,78.0
ppo_full_board_masked,170,172,111.0
ppo_full_board_masked,171,173,83.0
ppo_full_board_masked,172,174,132.0
ppo_full_board_masked,173,175,98.0
ppo_full_board_masked,174,176,99.0
ppo_full_board_masked,175,177,24.0
ppo_full_board_masked,176,178,51.0
ppo_full_board_masked,177,179,78.0
ppo_full_board_masked,178,180,74.0
ppo_full_board_masked,179,181,71.0
ppo_full_board_masked,180,182,71.0
ppo_full_board_masked,181,183,116.0
ppo_full_board_masked,182,184,100.0
