agent,episode_index,seed,score
ppo_full_board_masked,0,3,58.0
ppo_full_board_masked,1,4,54.0
ppo_full_board_masked,2,5,54.0
ppo_full_board_masked,3,6,36.0
ppo_full_board_masked,4,7,51.0
ppo_full_board_masked,5,8,66.0
ppo_full_board_masked,6,9,72.0
ppo_full_board_masked,7,10,55.0
ppo_full_board_masked,8,11,78.0
ppo_full_board_masked,9,12,55.0
ppo_full_board_masked,10,13,51.0
ppo_full_board_masked,11,14,27.0
ppo_full_board_masked,12,15,106.0
ppo_full_board_masked,13,16,27.0
ppo_full_board_masked,14,17,51.0
ppo_full_board_masked,15,18,59.0
ppo_full_board_masked,16,19,27.0
ppo_full_board_masked,17,20,51.0
ppo_full_board_masked,18,21,51.0
ppo_full_board_masked,19,22,63.0
ppo_full_board_masked,20,23,90.0
ppo_full_board_masked,21,24,97.0
ppo_full_board_masked,22,25,78.0
ppo_full_board_masked,23,26,78.0
ppo_full_board_masked,24,27,99.0
ppo_full_board_masked,25,28,78.0
ppo_full_board_masked,26,29,51.0
ppo_full_board_masked,27,30,51.0
ppo_full_board_masked,28,31,51.0
ppo_full_board_masked,29,32,27.0
ppo_full_board_masked,30,33,54.0
ppo_full_board_masked,31,34,78.0
ppo_full_board_masked,32,35,0.0
ppo_full_board_masked,33,36,98.0
ppo_full_board_masked,34,37,24.0
ppo_full_board_masked,35,38,54.0
ppo_full_board_masked,36,39,48.0
ppo_full_board_masked,37,40,51.0
ppo_full_board_masked,38,41,78.0
ppo_full_board_masked,39,42,27.0
ppo_full_board_masked,40,43,78.0
ppo_full_board_masked,41,44,72.0
ppo_full_board_masked,42,45,78.0
ppo_full_board_masked,43,46,47.0
ppo_full_board_masked,44,47,74.0
ppo_full_board_masked,45,48,72.0
ppo_full_board_masked,46,49,51.0
ppo_full_board_masked,47,50,69.0
ppo_full_board_masked,48,51,82.0
ppo_full_board_masked,49,52,57.0
ppo_full_board_masked,50,53,27.0
ppo_full_board_masked,51,54,78.0
ppo_full_board_masked,52,55,51.0
ppo_full_board_masked,53,56,51.0
ppo_full_board_masked,54,57,106.0
ppo_full_board_masked,55,58,78.0
ppo_full_board_masked,56,59,51.0
ppo_full_board_masked,57,60,55.0
ppo_full_board_masked,58,61,59.0
ppo_full_board_masked,59,62,48.0
ppo_full_board_masked,60,63,51.0
ppo_full_board_masked,61,64,78.0
ppo_full_board_masked,62,65,67.0
ppo_full_board_masked,63,66,51.0
ppo_full_board_masked,64,67,66.0
ppo_full_board_masked,65,68,0.0
ppo_full_board_masked,66,69,96.0
ppo_full_board_masked,67,70,51.0
ppo_full_board_masked,68,71,54.0
ppo_full_board_masked,69,72,99.0
ppo_full_board_masked,70,73,31.0
ppo_full_board_masked,71,74,55.0
ppo_full_board_masked,72,75,56.0
ppo_full_board_masked,73,76,72.0
ppo_full_board_masked,74,77,82.0
ppo_full_board_masked,75,78,24.0
ppo_full_board_masked,76,79,0.0
ppo_full_board_masked,77,80,24.0
ppo_full_board_masked,78,81,54.0
ppo_full_board_masked,79,82,54.0
ppo_full_board_masked,80,83,70.0
ppo_full_board_masked,81,84,28.0
ppo_full_board_masked,82,85,51.0
ppo_full_board_masked,83,86,27.0
ppo_full_board_masked,84,87,27.0
ppo_full_board_masked,85,88,57.0
ppo_full_board_masked,86,89,51.0
ppo_full_board_masked,87,90,47.0
ppo_full_board_masked,88,91,24.0
ppo_full_board_masked,89,92,82.0
ppo_full_board_masked,90,93,69.0
ppo_full_board_masked,91,94,54.0
ppo_full_board_masked,92,95,0.0
ppo_full_board_masked,93,96,47.0
ppo_full_board_masked,94,97,51.0
ppo_full_board_masked,95,98,48.0
ppo_full_board_masked,96,99,27.0
ppo_full_board_masked,97,100,27.0
ppo_full_board_masked,98,101,78.0
ppo_full_board_masked,99,102,48.0
ppo_full_board_masked,100,103,24.0
ppo_full_board_masked,101,104,15.0
ppo_full_board_masked,102,105,140.0
ppo_full_board_masked,103,106,78.0
ppo_full_board_masked,104,107,72.0
ppo_full_board_masked,105,108,51.0
ppo_full_board_masked,106,109,114.0
ppo_full_board_masked,107,110,51.0
ppo_full_board_masked,108,111,49.0
ppo_full_board_masked,109,112,78.0
ppo_full_board_masked,110,113,54.0
ppo_full_board_masked,111,114,27.0
ppo_full_board_masked,112,115,74.0
ppo_full_board_masked,113,116,51.0
ppo_full_board_masked,114,117,78.0
ppo_full_board_masked,115,118,78.0
ppo_full_board_masked,116,119,78.0
ppo_full_board_masked,117,120,51.0
ppo_full_board_masked,118,121,27.0
ppo_full_board_masked,119,122,60.0
ppo_full_board_masked,120,123,27.0
ppo_full_board_masked,121,124,51.0
ppo_full_board_masked,122,125,0.0
ppo_full_board_masked,123,126,51.0
ppo_full_board_masked,124,127,24.0
ppo_full_board_masked,125,128,82.0
ppo_full_board_masked,126,129,84.0
ppo_full_board_masked,127,130,51.0
ppo_full_board_masked,128,131,78.0
ppo_full_board_masked,129,132,78.0
ppo_full_board_masked,130,133,78.0
ppo_full_board_masked,131,134,51.0
ppo_full_board_masked,132,135,54.0
ppo_full_board_masked,133,136,54.0
ppo_full_board_masked,134,137,52.0
ppo_full_board_masked,135,138,27.0
ppo_full_board_masked,136,139,24.0
ppo_full_board_masked,137,140,78.0
ppo_full_board_masked,138,141,47.0
ppo_full_board_masked,139,142,56.0
ppo_full_board_masked,140,143,51.0
ppo_full_board_masked,141,144,27.0
ppo_full_board_masked,142,145,72.0
ppo_full_board_masked,143,146,51.0
ppo_full_board_masked,144,147,89.0
ppo_full_board_masked,145,148,135.0
ppo_full_board_masked,146,149,55.0
ppo_full_board_masked,147,150,27.0
ppo_full_board_masked,148,151,27.0
ppo_full_board_masked,149,152,51.0
ppo_full_board_masked,150,153,54.0
ppo_full_board_masked,151,154,54.0
ppo_full_board_masked,152,155,24.0
ppo_full_board_masked,153,156,8.0
ppo_full_board_masked,154,157,9.0
ppo_full_board_masked,155,158,102.0
ppo_full_board_masked,156,159,54.0
ppo_full_board_masked,157,160,18.0
ppo_full_board_masked,158,161,78.0
ppo_full_board_masked,159,162,51.0
ppo_full_board_masked,160,163,78.0
ppo_full_board_masked,161,164,69.0
ppo_full_board_masked,162,165,24.0
ppo_full_board_masked,163,166,78.0
ppo_full_board_masked,164,167,78.0
ppo_full_board_masked,165,168,27.0
ppo_full_board_masked,166,169,54.0
ppo_full_board_masked,167,170,66.0
ppo_full_board_masked,168,171,78.0
ppo_full_board_masked,169,172,51.0
ppo_full_board_masked,170,173,51.0
ppo_full_board_masked,171,174,45.0
ppo_full_board_masked,172,175,78.0
ppo_full_board_masked,173,176,24.0
ppo_full_board_masked,174,177,51.0
ppo_full_board_masked,175,178,78.0
ppo_full_board_masked,176,179,24.0
ppo_full_board_masked,177,180,126.0
ppo_full_board_masked,178,181,51.0
ppo_full_board_masked,179,182,51.0
ppo_full_board_masked,180,183,63.0
ppo_full_board_masked,181,184,24.0
ppo_full_board_masked,182,185,78.0
ppo_full_board_masked,183,186,27.0
ppo_full_board_masked,184,187,70.0
ppo_full_board_masked,185,188,48.0
ppo_full_board_masked,186,189,69.0
ppo_full_board_masked,187,190,52.0
ppo_full_board_masked,188,191,43.0
ppo_full_board_masked,189,192,108.0
ppo_full_board_masked,190,193,27.0
ppo_full_board_masked,191,194,66.0
ppo_full_board_masked,192,195,48.0
ppo_full_board_masked,193,196,78.0
ppo_full_board_masked,194,197,51.0
ppo_full_board_masked,195,198,51.0
ppo_full_board_masked,196,199,51.0
ppo_full_board_masked,197,200,51.0
ppo_full_board_masked,198,201,0.0
ppo_full_board_masked,199,202,51.0
ppo_full_board_masked,200,203,51.0
ppo_full_board_masked,201,204,78.0
ppo_full_board_masked,202,205,51.0
ppo_full_board_masked,203,206,51.0
ppo_full_board_masked,204,207,51.0
ppo_full_board_masked,205,208,82.0
ppo_full_board_masked,206,209,51.0
ppo_full_board_masked,207,210,27.0
ppo_full_board_masked,208,211,51.0
ppo_full_board_masked,209,212,27.0
ppo_full_board_masked,210,213,102.0
ppo_full_board_masked,211,214,89.0
ppo_full_board_masked,212,215,40.0
ppo_full_board_masked,213,216,51.0
ppo_full_board_masked,214,217,92.0
ppo_full_board_masked,215,218,78.0
ppo_full_board_masked,216,219,78.0
ppo_full_board_masked,217,220,103.0
ppo_full_board_masked,218,221,60.0
ppo_full_board_masked,219,222,72.0
ppo_full_board_masked,220,223,54.0
ppo_full_board_masked,221,224,32.0
ppo_full_board_masked,222,225,78.0
ppo_full_board_masked,223,226,72.0
ppo_full_board_masked,224,227,78.0
ppo_full_board_masked,225,228,57.0
ppo_full_board_masked,226,229,0.0
ppo_full_board_masked,227,230,75.0
ppo_full_board_masked,228,231,48.0
ppo_full_board_masked,229,232,51.0
ppo_full_board_masked,230,233,27.0
ppo_full_board_masked,231,234,51.0
ppo_full_board_masked,232,235,51.0
ppo_full_board_masked,233,236,84.0
ppo_full_board_masked,234,237,96.0
ppo_full_board_masked,235,238,55.0
ppo_full_board_masked,236,239,31.0
ppo_full_board_masked,237,240,78.0
ppo_full_board_masked,238,241,78.0
ppo_full_board_masked,239,242,54.0
ppo_full_board_masked,240,243,44.0
ppo_full_board_masked,241,244,51.0
ppo_full_board_masked,242,245,54.0
ppo_full_board_masked,243,246,51.0
ppo_full_board_masked,244,247,51.0
ppo_full_board_masked,245,248,52.0
ppo_full_board_masked,246,249,78.0
ppo_full_board_masked,247,250,27.0
ppo_full_board_masked,248,251,27.0
ppo_full_board_masked,249,252,90.0
ppo_full_board_masked,250,253,27.0
ppo_full_board_masked,251,254,51.0
ppo_full_board_masked,252,255,27.0
ppo_full_board_masked,253,256,119.0
ppo_full_board_masked,254,257,0.0
ppo_full_board_masked,255,258,82.0
ppo_full_board_masked,256,259,99.0
ppo_full_board_masked,257,260,88.0
ppo_full_board_masked,258,261,57.0
ppo_full_board_masked,259,262,51.0
ppo_full_board_masked,260,263,78.0
ppo_full_board_masked,261,264,78.0
ppo_full_board_masked,262,265,0.0
ppo_full_board_masked,263,266,54.0
ppo_full_board_masked,264,267,78.0
ppo_full_board_masked,265,268,88.0
ppo_full_board_masked,266,269,74.0
ppo_full_board_masked,267,270,86.0
ppo_full_board_masked,268,271,75.0
ppo_full_board_masked,269,272,51.0
ppo_full_board_masked,270,273,72.0
ppo_full_board_masked,271,274,57.0
ppo_full_board_masked,272,275,30.0
ppo_full_board_masked,273,276,54.0
ppo_full_board_masked,274,277,56.0
ppo_full_board_masked,275,278,27.0
ppo_full_board_masked,276,279,79.0
ppo_full_board_masked,277,280,75.0
ppo_full_board_masked,278,281,75.0
ppo_full_board_masked,279,282,39.0
ppo_full_board_masked,280,283,27.0
ppo_full_board_masked,281,284,27.0
ppo_full_board_masked,282,285,47.0
ppo_full_board_masked,283,286,71.0
ppo_full_board_masked,284,287,55.0
ppo_full_board_masked,285,288,54.0
ppo_full_board_masked,286,289,48.0
ppo_full_board_masked,287,290,71.0
ppo_full_board_masked,288,291,99.0
ppo_full_board_masked,289,292,0.0
ppo_full_board_masked,290,293,31.0
ppo_full_board_masked,291,294,78.0
ppo_full_board_masked,292,295,27.0
ppo_full_board_masked,293,296,54.0
ppo_full_board_masked,294,297,43.0
ppo_full_board_masked,295,298,78.0
ppo_full_board_masked,296,299,78.0
ppo_full_board_masked,297,300,78.0
ppo_full_board_masked,298,301,48.0
ppo_full_board_masked,299,302,51.0
ppo_full_board_masked_best_checkpoint,0,3,58.0
ppo_full_board_masked_best_checkpoint,1,4,54.0
ppo_full_board_masked_best_checkpoint,2,5,54.0
ppo_full_board_masked_best_checkpoint,3,6,36.0
ppo_full_board_masked_best_checkpoint,4,7,51.0
ppo_full_board_masked_best_checkpoint,5,8,66.0
ppo_full_board_masked_best_checkpoint,6,9,72.0
ppo_full_board_masked_best_checkpoint,7,10,55.0
ppo_full_board_masked_best_checkpoint,8,11,78.0
ppo_full_board_masked_best_checkpoint,9,12,55.0
ppo_full_board_masked_best_checkpoint,10,13,51.0
ppo_full_board_masked_best_checkpoint,11,14,27.0
ppo_full_board_masked_best_checkpoint,12,15,106.0
ppo_full_board_masked_best_checkpoint,13,16,27.0
ppo_full_board_masked_best_checkpoint,14,17,83.0
ppo_full_board_masked_best_checkpoint,15,18,59.0
ppo_full_board_masked_best_checkpoint,16,19,27.0
ppo_full_board_masked_best_checkpoint,17,20,51.0
ppo_full_board_masked_best_checkpoint,18,21,51.0
ppo_full_board_masked_best_checkpoint,19,22,63.0
ppo_full_board_masked_best_checkpoint,20,23,90.0
ppo_full_board_masked_best_checkpoint,21,24,97.0
ppo_full_board_masked_best_checkpoint,22,25,78.0
ppo_full_board_masked_best_checkpoint,23,26,78.0
ppo_full_board_masked_best_checkpoint,24,27,99.0
ppo_full_board_masked_best_checkpoint,25,28,78.0
ppo_full_board_masked_best_checkpoint,26,29,51.0
ppo_full_board_masked_best_checkpoint,27,30,51.0
ppo_full_board_masked_best_checkpoint,28,31,51.0
ppo_full_board_masked_best_checkpoint,29,32,27.0
ppo_full_board_masked_best_checkpoint,30,33,54.0
ppo_full_board_masked_best_checkpoint,31,34,78.0
ppo_full_board_masked_best_checkpoint,32,35,0.0
ppo_full_board_masked_best_checkpoint,33,36,98.0
ppo_full_board_masked_best_checkpoint,34,37,24.0
ppo_full_board_masked_best_checkpoint,35,38,54.0
ppo_full_board_masked_best_checkpoint,36,39,48.0
ppo_full_board_masked_best_checkpoint,37,40,51.0
ppo_full_board_masked_best_checkpoint,38,41,78.0
ppo_full_board_masked_best_checkpoint,39,42,27.0
ppo_full_board_masked_best_checkpoint,40,43,78.0
ppo_full_board_masked_best_checkpoint,41,44,72.0
ppo_full_board_masked_best_checkpoint,42,45,78.0
ppo_full_board_masked_best_checkpoint,43,46,47.0
ppo_full_board_masked_best_checkpoint,44,47,74.0
ppo_full_board_masked_best_checkpoint,45,48,72.0
ppo_full_board_masked_best_checkpoint,46,49,51.0
ppo_full_board_masked_best_checkpoint,47,50,69.0
ppo_full_board_masked_best_checkpoint,48,51,82.0
ppo_full_board_masked_best_checkpoint,49,52,57.0
ppo_full_board_masked_best_checkpoint,50,53,27.0
ppo_full_board_masked_best_checkpoint,51,54,78.0
ppo_full_board_masked_best_checkpoint,52,55,51.0
ppo_full_board_masked_best_checkpoint,53,56,51.0
ppo_full_board_masked_best_checkpoint,54,57,106.0
ppo_full_board_masked_best_checkpoint,55,58,78.0
ppo_full_board_masked_best_checkpoint,56,59,51.0
ppo_full_board_masked_best_checkpoint,57,60,55.0
ppo_full_board_masked_best_checkpoint,58,61,59.0
ppo_full_board_masked_best_checkpoint,59,62,48.0
ppo_full_board_masked_best_checkpoint,60,63,51.0
ppo_full_board_masked_best_checkpoint,61,64,78.0
ppo_full_board_masked_best_checkpoint,62,65,67.0
ppo_full_board_masked_best_checkpoint,63,66,51.0
ppo_full_board_masked_best_checkpoint,64,67,66.0
ppo_full_board_masked_best_checkpoint,65,68,0.0
ppo_full_board_masked_best_checkpoint,66,69,96.0
ppo_full_board_masked_best_checkpoint,67,70,51.0
ppo_full_board_masked_best_checkpoint,68,71,54.0
ppo_full_board_masked_best_checkpoint,69,72,99.0
ppo_full_board_masked_best_checkpoint,70,73,31.0
ppo_full_board_masked_best_checkpoint,71,74,55.0
ppo_full_board_masked_best_checkpoint,72,75,56.0
ppo_full_board_masked_best_checkpoint,73,76,72.0
ppo_full_board_masked_best_checkpoint,74,77,82.0
ppo_full_board_masked_best_checkpoint,75,78,24.0
ppo_full_board_masked_best_checkpoint,76,79,0.0
ppo_full_board_masked_best_checkpoint,77,80,24.0
ppo_full_board_masked_best_checkpoint,78,81,54.0
ppo_full_board_masked_best_checkpoint,79,82,54.0
ppo_full_board_masked_best_checkpoint,80,83,70.0
ppo_full_board_masked_best_checkpoint,81,84,28.0
ppo_full_board_masked_best_checkpoint,82,85,51.0
ppo_full_board_masked_best_checkpoint,83,86,27.0
ppo_full_board_masked_best_checkpoint,84,87,27.0
ppo_full_board_masked_best_checkpoint,85,88,57.0
ppo_full_board_masked_best_checkpoint,86,89,51.0
ppo_full_board_masked_best_checkpoint,87,90,47.0
ppo_full_board_masked_best_checkpoint,88,91,24.0
ppo_full_board_masked_best_checkpoint,89,92,82.0
ppo_full_board_masked_best_checkpoint,90,93,69.0
ppo_full_board_masked_best_checkpoint,91,94,54.0
ppo_full_board_masked_best_checkpoint,92,95,0.0
ppo_full_board_masked_best_checkpoint,93,96,47.0
ppo_full_board_masked_best_checkpoint,94,97,51.0
ppo_full_board_masked_best_checkpoint,95,98,48.0
ppo_full_board_masked_best_checkpoint,96,99,27.0
ppo_full_board_masked_best_checkpoint,97,100,27.0
ppo_full_board_masked_best_checkpoint,98,101,78.0
ppo_full_board_masked_best_checkpoint,99,102,48.0
ppo_full_board_masked_best_checkpoint,100,103,24.0
ppo_full_board_masked_best_checkpoint,101,104,15.0
ppo_full_board_masked_best_checkpoint,102,105,140.0
ppo_full_board_masked_best_checkpoint,103,106,78.0
ppo_full_board_masked_best_checkpoint,104,107,72.0
ppo_full_board_masked_best_checkpoint,105,108,51.0
ppo_full_board_masked_best_checkpoint,106,109,114.0
ppo_full_board_masked_best_checkpoint,107,110,51.0
ppo_full_board_masked_best_checkpoint,108,111,49.0
ppo_full_board_masked_best_checkpoint,109,112,78.0
ppo_full_board_masked_best_checkpoint,110,113,54.0
ppo_full_board_masked_best_checkpoint,111,114,27.0
ppo_full_board_masked_best_checkpoint,112,115,74.0
ppo_full_board_masked_best_checkpoint,113,116,51.0
ppo_full_board_masked_best_checkpoint,114,117,78.0
ppo_full_board_masked_best_checkpoint,115,118,78.0
ppo_full_board_masked_best_checkpoint,116,119,78.0
ppo_full_board_masked_best_checkpoint,117,120,51.0
ppo_full_board_masked_best_checkpoint,118,121,27.0
ppo_full_board_masked_best_checkpoint,119,122,60.0
ppo_full_board_masked_best_checkpoint,120,123,27.0
ppo_full_board_masked_best_checkpoint,121,124,51.0
ppo_full_board_masked_best_checkpoint,122,125,0.0
ppo_full_board_masked_best_checkpoint,123,126,51.0
ppo_full_board_masked_best_checkpoint,124,127,24.0
ppo_full_board_masked_best_checkpoint,125,128,82.0
ppo_full_board_masked_best_checkpoint,126,129,84.0
ppo_full_board_masked_best_checkpoint,127,130,66.0
ppo_full_board_masked_best_checkpoint,128,131,78.0
ppo_full_board_masked_best_checkpoint,129,132,78.0
ppo_full_board_masked_best_checkpoint,130,133,78.0
ppo_full_board_masked_best_checkpoint,131,134,51.0
ppo_full_board_masked_best_checkpoint,132,135,54.0
ppo_full_board_masked_best_checkpoint,133,136,54.0
ppo_full_board_masked_best_checkpoint,134,137,52.0
ppo_full_board_masked_best_checkpoint,135,138,27.0
ppo_full_board_masked_best_checkpoint,136,139,24.0
ppo_full_board_masked_best_checkpoint,137,140,78.0
ppo_full_board_masked_best_checkpoint,138,141,47.0
ppo_full_board_masked_best_checkpoint,139,142,56.0
ppo_full_board_masked_best_checkpoint,140,143,51.0
ppo_full_board_masked_best_checkpoint,141,144,27.0
ppo_full_board_masked_best_checkpoint,142,145,72.0
ppo_full_board_masked_best_checkpoint,143,146,51.0
ppo_full_board_masked_best_checkpoint,144,147,89.0
ppo_full_board_masked_best_checkpoint,145,148,135.0
ppo_full_board_masked_best_checkpoint,146,149,55.0
ppo_full_board_masked_best_checkpoint,147,150,27.0
ppo_full_board_masked_best_checkpoint,148,151,27.0
ppo_full_board_masked_best_checkpoint,149,152,51.0
ppo_full_board_masked_best_checkpoint,150,153,54.0
ppo_full_board_masked_best_checkpoint,151,154,54.0
