agent,episode_index,seed,score
ppo_full_board_masked,0,6,48.0
ppo_full_board_masked,1,7,82.0
ppo_full_board_masked,2,8,63.0
ppo_full_board_masked,3,9,63.0
ppo_full_board_masked,4,10,71.0
ppo_full_board_masked,5,11,108.0
ppo_full_board_masked,6,12,78.0
ppo_full_board_masked,7,13,51.0
ppo_full_board_masked,8,14,87.0
ppo_full_board_masked,9,15,123.0
ppo_full_board_masked,10,16,21.0
ppo_full_board_masked,11,17,98.0
ppo_full_board_masked,12,18,51.0
ppo_full_board_masked,13,19,68.0
ppo_full_board_masked,14,20,51.0
ppo_full_board_masked,15,21,78.0
ppo_full_board_masked,16,22,51.0
ppo_full_board_masked,17,23,78.0
ppo_full_board_masked,18,24,71.0
ppo_full_board_masked,19,25,54.0
ppo_full_board_masked,20,26,78.0
ppo_full_board_masked,21,27,51.0
ppo_full_board_masked,22,28,27.0
ppo_full_board_masked,23,29,72.0
ppo_full_board_masked,24,30,51.0
ppo_full_board_masked,25,31,51.0
ppo_full_board_masked,26,32,60.0
ppo_full_board_masked,27,33,54.0
ppo_full_board_masked,28,34,45.0
ppo_full_board_masked,29,35,27.0
ppo_full_board_masked,30,36,51.0
ppo_full_board_masked,31,37,41.0
ppo_full_board_masked,32,38,78.0
ppo_full_board_masked,33,39,98.0
ppo_full_board_masked,34,40,78.0
ppo_full_board_masked,35,41,78.0
ppo_full_board_masked,36,42,27.0
ppo_full_board_masked,37,43,54.0
ppo_full_board_masked,38,44,82.0
ppo_full_board_masked,39,45,78.0
ppo_full_board_masked,40,46,0.0
ppo_full_board_masked,41,47,138.0
ppo_full_board_masked,42,48,94.0
ppo_full_board_masked,43,49,27.0
ppo_full_board_masked,44,50,78.0
ppo_full_board_masked,45,51,111.0
ppo_full_board_masked,46,52,85.0
ppo_full_board_masked,47,53,51.0
ppo_full_board_masked,48,54,51.0
ppo_full_board_masked,49,55,51.0
ppo_full_board_masked,50,56,57.0
ppo_full_board_masked,51,57,96.0
ppo_full_board_masked,52,58,78.0
ppo_full_board_masked,53,59,87.0
ppo_full_board_masked,54,60,90.0
ppo_full_board_masked,55,61,72.0
ppo_full_board_masked,56,62,71.0
ppo_full_board_masked,57,63,83.0
ppo_full_board_masked,58,64,87.0
ppo_full_board_masked,59,65,51.0
ppo_full_board_masked,60,66,51.0
ppo_full_board_masked,61,67,108.0
ppo_full_board_masked,62,68,36.0
ppo_full_board_masked,63,69,83.0
ppo_full_board_masked,64,70,32.0
ppo_full_board_masked,65,71,75.0
ppo_full_board_masked,66,72,72.0
ppo_full_board_masked,67,73,83.0
ppo_full_board_masked,68,74,69.0
ppo_full_board_masked,69,75,71.0
ppo_full_board_masked,70,76,78.0
ppo_full_board_masked,71,77,63.0
ppo_full_board_masked,72,78,71.0
ppo_full_board_masked,73,79,39.0
ppo_full_board_masked,74,80,51.0
ppo_full_board_masked,75,81,75.0
ppo_full_board_masked,76,82,51.0
ppo_full_board_masked,77,83,54.0
ppo_full_board_masked,78,84,74.0
ppo_full_board_masked,79,85,51.0
ppo_full_board_masked,80,86,54.0
ppo_full_board_masked,81,87,96.0
ppo_full_board_masked,82,88,83.0
ppo_full_board_masked,83,89,51.0
ppo_full_board_masked,84,90,102.0
ppo_full_board_masked,85,91,72.0
ppo_full_board_masked,86,92,103.0
ppo_full_board_masked,87,93,51.0
ppo_full_board_masked,88,94,137.0
ppo_full_board_masked,89,95,74.0
ppo_full_board_masked,90,96,76.0
ppo_full_board_masked,91,97,98.0
ppo_full_board_masked,92,98,49.0
ppo_full_board_masked,93,99,71.0
ppo_full_board_masked,94,100,99.0
ppo_full_board_masked,95,101,87.0
ppo_full_board_masked,96,102,51.0
ppo_full_board_masked,97,103,98.0
ppo_full_board_masked,98,104,53.0
ppo_full_board_masked,99,105,78.0
ppo_full_board_masked,100,106,99.0
ppo_full_board_masked,101,107,78.0
ppo_full_board_masked,102,108,94.0
ppo_full_board_masked,103,109,78.0
ppo_full_board_masked,104,110,27.0
ppo_full_board_masked,105,111,64.0
ppo_full_board_masked,106,112,78.0
ppo_full_board_masked,107,113,71.0
ppo_full_board_masked,108,114,78.0
ppo_full_board_masked,109,115,47.0
ppo_full_board_masked,110,116,108.0
ppo_full_board_masked,111,117,70.0
ppo_full_board_masked,112,118,78.0
ppo_full_board_masked,113,119,99.0
ppo_full_board_masked,114,120,51.0
ppo_full_board_masked,115,121,31.0
ppo_full_board_masked,116,122,96.0
ppo_full_board_masked,117,123,45.0
ppo_full_board_masked,118,124,24.0
ppo_full_board_masked,119,125,98.0
ppo_full_board_masked,120,126,78.0
ppo_full_board_masked,121,127,69.0
ppo_full_board_masked,122,128,99.0
ppo_full_board_masked,123,129,78.0
ppo_full_board_masked,124,130,71.0
ppo_full_board_masked,125,131,92.0
ppo_full_board_masked,126,132,99.0
ppo_full_board_masked,127,133,31.0
ppo_full_board_masked,128,134,78.0
ppo_full_board_masked,129,135,59.0
ppo_full_board_masked,130,136,51.0
ppo_full_board_masked,131,137,51.0
ppo_full_board_masked,132,138,86.0
ppo_full_board_masked,133,139,27.0
ppo_full_board_masked,134,140,78.0
ppo_full_board_masked,135,141,74.0
ppo_full_board_masked,136,142,36.0
ppo_full_board_masked,137,143,51.0
ppo_full_board_masked,138,144,24.0
ppo_full_board_masked,139,145,69.0
ppo_full_board_masked,140,146,78.0
ppo_full_board_masked,141,147,71.0
ppo_full_board_masked,142,148,63.0
ppo_full_board_masked,143,149,51.0
ppo_full_board_masked,144,150,75.0
ppo_full_board_masked,145,151,55.0
ppo_full_board_masked,146,152,69.0
ppo_full_board_masked,147,153,94.0
ppo_full_board_masked,148,154,54.0
ppo_full_board_masked,149,155,83.0
ppo_full_board_masked,150,156,78.0
ppo_full_board_masked,151,157,27.0
ppo_full_board_masked,152,158,51.0
ppo_full_board_masked,153,159,54.0
ppo_full_board_masked,154,160,51.0
ppo_full_board_masked,155,161,78.0
ppo_full_board_masked,156,162,27.0
ppo_full_board_masked,157,163,78.0
ppo_full_board_masked,158,164,78.0
ppo_full_board_masked,159,165,27.0
ppo_full_board_masked,160,166,98.0
ppo_full_board_masked,161,167,72.0
ppo_full_board_masked,162,168,47.0
ppo_full_board_masked,163,169,54.0
ppo_full_board_masked,164,170,24.0
ppo_full_board_masked,165,171,113.0
ppo_full_board_masked,166,172,99.0
ppo_full_board_masked,167,173,94.0
ppo_full_board_masked,168,174,90.0
ppo_full_board_masked,169,175,103.0
ppo_full_board_masked,170,176,51.0
ppo_full_board_masked,171,177,24.0
ppo_full_board_masked,172,178,59.0
ppo_full_board_masked,173,179,71.0
ppo_full_board_masked,174,180,90.0
ppo_full_board_masked,175,181,24.0
ppo_full_board_masked,176,182,69.0
ppo_full_board_masked,177,183,71.0
ppo_full_board_masked,178,184,99.0
ppo_full_board_masked,179,185,27.0
ppo_full_board_masked,180,186,78.0
ppo_full_board_masked,181,187,27.0
ppo_full_board_masked,182,188,51.0
ppo_full_board_masked,183,189,78.0
ppo_full_board_masked,184,190,51.0
ppo_full_board_masked,185,191,51.0
ppo_full_board_masked,186,192,54.0
ppo_full_board_masked,187,193,71.0
ppo_full_board_masked,188,194,78.0
ppo_full_board_masked,189,195,27.0
ppo_full_board_masked,190,196,52.0
ppo_full_board_masked,191,197,27.0
ppo_full_board_masked,192,198,51.0
ppo_full_board_masked,193,199,45.0
ppo_full_board_masked,194,200,78.0
ppo_full_board_masked,195,201,51.0
ppo_full_board_masked,196,202,51.0
ppo_full_board_masked,197,203,51.0
ppo_full_board_masked,198,204,51.0
ppo_full_board_masked,199,205,112.0
ppo_full_board_masked,200,206,57.0
ppo_full_board_masked,201,207,51.0
ppo_full_board_masked,202,208,78.0
ppo_full_board_masked,203,209,83.0
ppo_full_board_masked,204,210,51.0
ppo_full_board_masked,205,211,27.0
ppo_full_board_masked,206,212,69.0
ppo_full_board_masked,207,213,63.0
ppo_full_board_masked,208,214,67.0
ppo_full_board_masked,209,215,24.0
ppo_full_board_masked,210,216,63.0
ppo_full_board_masked,211,217,63.0
ppo_full_board_masked,212,218,78.0
ppo_full_board_masked,213,219,51.0
ppo_full_board_masked,214,220,78.0
ppo_full_board_masked,215,221,89.0
ppo_full_board_masked,216,222,78.0
ppo_full_board_masked,217,223,78.0
ppo_full_board_masked,218,224,92.0
ppo_full_board_masked,219,225,110.0
ppo_full_board_masked,220,226,62.0
ppo_full_board_masked,221,227,105.0
ppo_full_board_masked,222,228,60.0
ppo_full_board_masked,223,229,74.0
ppo_full_board_masked,224,230,114.0
ppo_full_board_masked,225,231,87.0
ppo_full_board_masked,226,232,71.0
ppo_full_board_masked,227,233,67.0
ppo_full_board_masked,228,234,78.0
ppo_full_board_masked,229,235,116.0
ppo_full_board_masked,230,236,102.0
ppo_full_board_masked,231,237,135.0
ppo_full_board_masked,232,238,78.0
ppo_full_board_masked,233,239,59.0
ppo_full_board_masked,234,240,78.0
ppo_full_board_masked,235,241,51.0
ppo_full_board_masked,236,242,116.0
ppo_full_board_masked,237,243,71.0
ppo_full_board_masked,238,244,78.0
ppo_full_board_masked,239,245,96.0
ppo_full_board_masked,240,246,78.0
ppo_full_board_masked,241,247,51.0
ppo_full_board_masked,242,248,99.0
ppo_full_board_masked,243,249,78.0
ppo_full_board_masked,244,250,0.0
ppo_full_board_masked,245,251,72.0
ppo_full_board_masked,246,252,78.0
ppo_full_board_masked,247,253,51.0
ppo_full_board_masked,248,254,51.0
ppo_full_board_masked,249,255,32.0
ppo_full_board_masked,250,256,48.0
ppo_full_board_masked,251,257,27.0
ppo_full_board_masked,252,258,78.0
ppo_full_board_masked,253,259,99.0
ppo_full_board_masked,254,260,95.0
ppo_full_board_masked,255,261,51.0
ppo_full_board_masked,256,262,72.0
ppo_full_board_masked,257,263,71.0
ppo_full_board_masked,258,264,96.0
ppo_full_board_masked,259,265,71.0
ppo_full_board_masked,260,266,78.0
ppo_full_board_masked,261,267,99.0
ppo_full_board_masked,262,268,71.0
ppo_full_board_masked,263,269,63.0
ppo_full_board_masked,264,270,116.0
ppo_full_board_masked,265,271,27.0
ppo_full_board_masked,266,272,45.0
ppo_full_board_masked,267,273,24.0
ppo_full_board_masked,268,274,27.0
ppo_full_board_masked,269,275,71.0
ppo_full_board_masked,270,276,81.0
ppo_full_board_masked,271,277,56.0
ppo_full_board_masked,272,278,98.0
ppo_full_board_masked,273,279,72.0
ppo_full_board_masked,274,280,89.0
ppo_full_board_masked,275,281,83.0
ppo_full_board_masked,276,282,78.0
ppo_full_board_masked,277,283,65.0
ppo_full_board_masked,278,284,51.0
ppo_full_board_masked,279,285,99.0
ppo_full_board_masked,280,286,65.0
ppo_full_board_masked,281,287,88.0
ppo_full_board_masked,282,288,103.0
ppo_full_board_masked,283,289,47.0
ppo_full_board_masked,284,290,69.0
ppo_full_board_masked,285,291,78.0
ppo_full_board_masked,286,292,74.0
ppo_full_board_masked,287,293,43.0
ppo_full_board_masked,288,294,78.0
ppo_full_board_masked,289,295,56.0
ppo_full_board_masked,290,296,51.0
ppo_full_board_masked,291,297,98.0
ppo_full_board_masked,292,298,98.0
ppo_full_board_masked,293,299,78.0
ppo_full_board_masked,294,300,96.0
ppo_full_board_masked,295,301,27.0
ppo_full_board_masked,296,302,54.0
ppo_full_board_masked,297,303,54.0
ppo_full_board_masked,298,304,90.0
ppo_full_board_masked,299,305,54.0
ppo_full_board_masked_best_checkpoint,0,6,24.0
ppo_full_board_masked_best_checkpoint,1,7,51.0
ppo_full_board_masked_best_checkpoint,2,8,78.0
ppo_full_board_masked_best_checkpoint,3,9,72.0
ppo_full_board_masked_best_checkpoint,4,10,51.0
ppo_full_board_masked_best_checkpoint,5,11,124.0
ppo_full_board_masked_best_checkpoint,6,12,87.0
ppo_full_board_masked_best_checkpoint,7,13,63.0
ppo_full_board_masked_best_checkpoint,8,14,27.0
ppo_full_board_masked_best_checkpoint,9,15,51.0
ppo_full_board_masked_best_checkpoint,10,16,71.0
ppo_full_board_masked_best_checkpoint,11,17,36.0
ppo_full_board_masked_best_checkpoint,12,18,88.0
ppo_full_board_masked_best_checkpoint,13,19,54.0
ppo_full_board_masked_best_checkpoint,14,20,78.0
ppo_full_board_masked_best_checkpoint,15,21,51.0
ppo_full_board_masked_best_checkpoint,16,22,71.0
ppo_full_board_masked_best_checkpoint,17,23,51.0
ppo_full_board_masked_best_checkpoint,18,24,56.0
ppo_full_board_masked_best_checkpoint,19,25,102.0
ppo_full_board_masked_best_checkpoint,20,26,122.0
ppo_full_board_masked_best_checkpoint,21,27,98.0
ppo_full_board_masked_best_checkpoint,22,28,87.0
ppo_full_board_masked_best_checkpoint,23,29,78.0
ppo_full_board_masked_best_checkpoint,24,30,78.0
ppo_full_board_masked_best_checkpoint,25,31,51.0
ppo_full_board_masked_best_checkpoint,26,32,9.0
ppo_full_board_masked_best_checkpoint,27,33,51.0
ppo_full_board_masked_best_checkpoint,28,34,51.0
ppo_full_board_masked_best_checkpoint,29,35,32.0
ppo_full_board_masked_best_checkpoint,30,36,75.0
ppo_full_board_masked_best_checkpoint,31,37,44.0
ppo_full_board_masked_best_checkpoint,32,38,27.0
ppo_full_board_masked_best_checkpoint,33,39,33.0
ppo_full_board_masked_best_checkpoint,34,40,32.0
ppo_full_board_masked_best_checkpoint,35,41,51.0
ppo_full_board_masked_best_checkpoint,36,42,51.0
ppo_full_board_masked_best_checkpoint,37,43,75.0
ppo_full_board_masked_best_checkpoint,38,44,27.0
ppo_full_board_masked_best_checkpoint,39,45,27.0
ppo_full_board_masked_best_checkpoint,40,46,97.0
ppo_full_board_masked_best_checkpoint,41,47,27.0
ppo_full_board_masked_best_checkpoint,42,48,65.0
ppo_full_board_masked_best_checkpoint,43,49,51.0
ppo_full_board_masked_best_checkpoint,44,50,51.0
ppo_full_board_masked_best_checkpoint,45,51,63.0
ppo_full_board_masked_best_checkpoint,46,52,128.0
ppo_full_board_masked_best_checkpoint,47,53,119.0
ppo_full_board_masked_best_checkpoint,48,54,51.0
ppo_full_board_masked_best_checkpoint,49,55,56.0
ppo_full_board_masked_best_checkpoint,50,56,24.0
ppo_full_board_masked_best_checkpoint,51,57,116.0
ppo_full_board_masked_best_checkpoint,52,58,82.0
ppo_full_board_masked_best_checkpoint,53,59,21.0
ppo_full_board_masked_best_checkpoint,54,60,72.0
ppo_full_board_masked_best_checkpoint,55,61,63.0
ppo_full_board_masked_best_checkpoint,56,62,42.0
ppo_full_board_masked_best_checkpoint,57,63,51.0
ppo_full_board_masked_best_checkpoint,58,64,51.0
ppo_full_board_masked_best_checkpoint,59,65,54.0
ppo_full_board_masked_best_checkpoint,60,66,51.0
ppo_full_board_masked_best_checkpoint,61,67,99.0
ppo_full_board_masked_best_checkpoint,62,68,51.0
ppo_full_board_masked_best_checkpoint,63,69,99.0
ppo_full_board_masked_best_checkpoint,64,70,0.0
ppo_full_board_masked_best_checkpoint,65,71,78.0
ppo_full_board_masked_best_checkpoint,66,72,98.0
ppo_full_board_masked_best_checkpoint,67,73,47.0
ppo_full_board_masked_best_checkpoint,68,74,69.0
ppo_full_board_masked_best_checkpoint,69,75,51.0
ppo_full_board_masked_best_checkpoint,70,76,27.0
ppo_full_board_masked_best_checkpoint,71,77,71.0
ppo_full_board_masked_best_checkpoint,72,78,55.0
ppo_full_board_masked_best_checkpoint,73,79,47.0
ppo_full_board_masked_best_checkpoint,74,80,106.0
ppo_full_board_masked_best_checkpoint,75,81,90.0
ppo_full_board_masked_best_checkpoint,76,82,27.0
ppo_full_board_masked_best_checkpoint,77,83,78.0
ppo_full_board_masked_best_checkpoint,78,84,90.0
ppo_full_board_masked_best_checkpoint,79,85,72.0
ppo_full_board_masked_best_checkpoint,80,86,99.0
ppo_full_board_masked_best_checkpoint,81,87,78.0
ppo_full_board_masked_best_checkpoint,82,88,78.0
ppo_full_board_masked_best_checkpoint,83,89,78.0
ppo_full_board_masked_best_checkpoint,84,90,72.0
ppo_full_board_masked_best_checkpoint,85,91,87.0
ppo_full_board_masked_best_checkpoint,86,92,96.0
ppo_full_board_masked_best_checkpoint,87,93,78.0
ppo_full_board_masked_best_checkpoint,88,94,90.0
ppo_full_board_masked_best_checkpoint,89,95,52.0
ppo_full_board_masked_best_checkpoint,90,96,71.0
ppo_full_board_masked_best_checkpoint,91,97,78.0
ppo_full_board_masked_best_checkpoint,92,98,79.0
ppo_full_board_masked_best_checkpoint,93,99,51.0
ppo_full_board_masked_best_checkpoint,94,100,87.0
ppo_full_board_masked_best_checkpoint,95,101,130.0
ppo_full_board_masked_best_checkpoint,96,102,72.0
ppo_full_board_masked_best_checkpoint,97,103,27.0
ppo_full_board_masked_best_checkpoint,98,104,24.0
ppo_full_board_masked_best_checkpoint,99,105,78.0
ppo_full_board_masked_best_checkpoint,100,106,78.0
ppo_full_board_masked_best_checkpoint,101,107,93.0
ppo_full_board_masked_best_checkpoint,102,108,111.0
ppo_full_board_masked_best_checkpoint,103,109,78.0
ppo_full_board_masked_best_checkpoint,104,110,32.0
ppo_full_board_masked_best_checkpoint,105,111,0.0
ppo_full_board_masked_best_checkpoint,106,112,54.0
ppo_full_board_masked_best_checkpoint,107,113,78.0
ppo_full_board_masked_best_checkpoint,108,114,90.0
ppo_full_board_masked_best_checkpoint,109,115,62.0
ppo_full_board_masked_best_checkpoint,110,116,98.0
ppo_full_board_masked_best_checkpoint,111,117,78.0
ppo_full_board_masked_best_checkpoint,112,118,63.0
