agent,episode_index,seed,score
ppo_full_board_masked,0,4,138.0
ppo_full_board_masked,1,5,78.0
ppo_full_board_masked,2,6,71.0
ppo_full_board_masked,3,7,119.0
ppo_full_board_masked,4,8,65.0
ppo_full_board_masked,5,9,122.0
ppo_full_board_masked,6,10,76.0
ppo_full_board_masked,7,11,127.0
ppo_full_board_masked,8,12,113.0
ppo_full_board_masked,9,13,127.0
ppo_full_board_masked,10,14,75.0
ppo_full_board_masked,11,15,134.0
ppo_full_board_masked,12,16,94.0
ppo_full_board_masked,13,17,135.0
ppo_full_board_masked,14,18,53.0
ppo_full_board_masked,15,19,75.0
ppo_full_board_masked,16,20,102.0
ppo_full_board_masked,17,21,143.0
ppo_full_board_masked,18,22,95.0
ppo_full_board_masked,19,23,122.0
ppo_full_board_masked,20,24,80.0
ppo_full_board_masked,21,25,140.0
ppo_full_board_masked,22,26,122.0
ppo_full_board_masked,23,27,98.0
ppo_full_board_masked,24,28,90.0
ppo_full_board_masked,25,29,56.0
ppo_full_board_masked,26,30,122.0
ppo_full_board_masked,27,31,108.0
ppo_full_board_masked,28,32,29.0
ppo_full_board_masked,29,33,125.0
ppo_full_board_masked,30,34,55.0
ppo_full_board_masked,31,35,107.0
ppo_full_board_masked,32,36,122.0
ppo_full_board_masked,33,37,95.0
ppo_full_board_masked,34,38,78.0
ppo_full_board_masked,35,39,143.0
ppo_full_board_masked,36,40,127.0
ppo_full_board_masked,37,41,107.0
ppo_full_board_masked,38,42,70.0
ppo_full_board_masked,39,43,138.0
ppo_full_board_masked,40,44,103.0
ppo_full_board_masked,41,45,127.0
ppo_full_board_masked,42,46,76.0
ppo_full_board_masked,43,47,59.0
ppo_full_board_masked,44,48,102.0
ppo_full_board_masked,45,49,82.0
ppo_full_board_masked,46,50,103.0
ppo_full_board_masked,47,51,56.0
ppo_full_board_masked,48,52,96.0
ppo_full_board_masked,49,53,127.0
ppo_full_board_masked,50,54,122.0
ppo_full_board_masked,51,55,127.0
ppo_full_board_masked,52,56,114.0
ppo_full_board_masked,53,57,107.0
ppo_full_board_masked,54,58,113.0
ppo_full_board_masked,55,59,154.0
ppo_full_board_masked,56,60,127.0
ppo_full_board_masked,57,61,76.0
ppo_full_board_masked,58,62,91.0
ppo_full_board_masked,59,63,107.0
ppo_full_board_masked,60,64,127.0
ppo_full_board_masked,61,65,102.0
ppo_full_board_masked,62,66,132.0
ppo_full_board_masked,63,67,78.0
ppo_full_board_masked,64,68,71.0
ppo_full_board_masked,65,69,107.0
ppo_full_board_masked,66,70,71.0
ppo_full_board_masked,67,71,122.0
ppo_full_board_masked,68,72,122.0
ppo_full_board_masked,69,73,80.0
ppo_full_board_masked,70,74,51.0
ppo_full_board_masked,71,75,48.0
ppo_full_board_masked,72,76,107.0
ppo_full_board_masked,73,77,115.0
ppo_full_board_masked,74,78,100.0
ppo_full_board_masked,75,79,72.0
ppo_full_board_masked,76,80,148.0
ppo_full_board_masked,77,81,103.0
ppo_full_board_masked,78,82,98.0
ppo_full_board_masked,79,83,107.0
